MSSubClass,MSZoning_C (all),MSZoning_FV,MSZoning_NA,MSZoning_RH,MSZoning_RL,MSZoning_RM,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,LotFrontage,Street_Grvl,Street_Pave,Alley_Grvl,Alley_NA,Alley_Pave,LotArea,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Artery,Feedr,Norm,PosA,PosN,RRAe,RRAn,RRNe,RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofMatl_ClyTile,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,AsbShng,AsphShn,BrkComm,BrkFace,CBlock,CemntBd,HdBoard,ImStucc,MetalSd,NA,Plywood,Stone,Stucco,VinylSd,Wd Sdng,WdShing,ExterQual,ExterCond,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_NA,MasVnrType_None,MasVnrType_Stone,MasVnrArea,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,BsmtQual,BsmtCond,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_NA,BsmtExposure_No,0,Utilities_AllPub,Utilities_NA,Utilities_NoSeWa,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HeatingQC,CentralAir_N,CentralAir_Y,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_NA,Electrical_SBrkr,0,0,1,BedroomAbvGr,2,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_NA,GarageYrBlt,GarageFinish,GarageCars,0,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscFeature_Gar2,MiscFeature_NA,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,MiscVal,MoSold,YrSold,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_NA,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
60,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.78712258392171,0,1,0,1,0,1527.319611254436,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,10.330412131161864,6,0.125,0.125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,3,0,1,0,0,0,223.0,0,0,1,0,0,0,4,3,0,0,0,0,1,6025.0,1,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,1,3,3.25,4777.359305073262,3,4,0,1,0,0,0,0,0,0.125,2,4.0,(0.22651133810341348+0j),3,3,2,36864,243.55492193753753,0,0,0,0,0,1,0,0,0,0,1,2010,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,251.18864315095797,0,1,0,1,0,1585.400337999314,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8.585814486631532,6,0.02127659574468085,0.02127659574468085,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,3,0,1,0,0,0,180.0,0,1,0,0,0,0,3,3,0,0,0,0,1,4423.5,1,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,1,0,1.5,2186.422869641851,3,3,0,1,0,0,0,0,0,0.02127659574468085,2,4.0,(-0.14350843507221947-0.1042649812074635j),3,3,2,0,0.0,0,0,152,0,0,1,0,0,0,0,2,2009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,177.85804573344834,0,1,0,1,0,1309.1832794338477,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6.898648307306074,6,0.02,0.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,3,0,1,0,0,0,136.0,0,1,0,0,0,0,3,3,0,0,0,0,1,3718.0,1,0,0,0,1,0,0,0,0,4,0,1,0,0,0,0,0,1,0,1.75,1626.8493033672587,3,3,0,1,0,0,0,0,0,0.02,1,4.0,(-0.18803924687038273-0.136618509785432j),3,3,2,0,0.0,0,0,0,0,0,1,0,0,0,0,9,2008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,136.07598931596323,0,1,0,1,0,1533.9704248226928,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.278031643091577,7,0.01639344262295082,0.0625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,3,0,0,0,1,0,0.0,0,1,0,0,0,0,4,3,0,0,0,0,1,3848.5,1,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,1,0,2.0,1512.0725885189422,2,4,0,1,0,0,0,0,0,0.06666666666666667,1,4.0,(-0.24626469789314825-0.17892177616576435j),3,3,2,84100,0.0,0,0,0,0,0,1,0,0,0,0,2,2010,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,221.35585372644266,0,1,0,0,1,1339.022933031465,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6.898648307306074,6,0.015873015873015872,0.02631578947368421,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,3,0,0,0,1,0,0.0,1,0,0,0,0,0,3,3,0,0,0,0,1,2638.5,1,0,0,0,1,0,0,0,0,4,0,1,0,0,0,0,0,1,0,1.75,2251.5853847334947,2,3,0,0,0,0,0,1,0,0.015873015873015872,1,4.0,(1.04041322821633+0j),3,3,2,0,1249.358235255205,230,0,0,0,0,1,0,0,0,0,6,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
160,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.60674203230342,0,1,0,1,0,380.40605877285964,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8.585814486631532,5,0.02631578947368421,0.02631578947368421,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,0,158.0,0,1,0,0,0,0,3,3,0,0,0,0,1,2716.5,1,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,1,0,2.25,2407.3875369705197,2,3,0,0,0,0,0,1,0,0.02631578947368421,1,1.0,(-0.004706367314203836-0.003419376006183455j),3,3,2,0,0.0,0,0,0,0,0,1,0,0,0,0,11,2008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.85804573344834,0,1,0,1,0,1524.3755960699746,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6.898648307306074,6,0.0625,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,3,0,0,0,1,0,0.0,0,0,1,0,0,0,4,3,0,0,0,0,1,549.5,1,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,1,0,1.5,1559.7233614645304,3,4,0,1,0,0,0,0,0,0.08333333333333333,1,1.0,(0.2500601322210039+0j),3,3,2,77284,0.0,0,0,0,0,0,1,0,0,0,0,6,2008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
50,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.7259986199614,0,1,0,1,0,1805.23025182811,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6.898648307306074,6,0.015384615384615385,0.0625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0.0,0,1,0,0,0,0,3,3,0,0,0,0,1,3024.0,1,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,1,0,1.0,2524.658902306195,3,3,0,0,0,0,0,1,0,0.015384615384615385,1,1.0,(-0.053122556961022166-0.03859579682856982j),3,3,2,0,0.0,0,0,0,0,0,1,0,0,0,0,5,2008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
70,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,130.02087373757038,0,1,0,1,0,1852.6951752868545,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8.585814486631532,8,0.011627906976744186,0.01639344262295082,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,0,0,0,1,0,0.0,1,0,0,0,0,0,3,3,0,0,0,0,1,1506.0,1,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,1,0,2.0,3602.9953037756823,4,2,0,0,0,0,0,1,0,0.012987012987012988,1,1.0,(0.42939787414975367+0j),3,3,1,0,0.0,254,0,0,0,0,1,0,0,0,0,3,2008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
70,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,136.07598931596323,0,1,1,0,0,1640.440183125902,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6.898648307306074,8,0.009345794392523364,0.1111111111111111,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0.0,0,0,1,0,0,0,3,3,0,0,0,0,1,325.0,1,0,0,0,1,0,0,0,0,4,0,1,0,0,0,0,0,1,1,2.0,3425.27872167374,3,4,0,0,0,0,0,1,0,0.03571428571428571,1,4.0,(0.5017208868121479+0j),4,3,1,4900,688.877347573572,68,0,0,0,0,1,0,0,0,0,6,2008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
80,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,197.9596251895063,0,1,0,1,0,1459.3693808159132,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,8.585814486631532,7,0.022222222222222223,0.022222222222222223,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,0,183.0,0,1,0,0,0,0,3,3,0,1,0,0,0,7400.0,1,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,1,0,2.25,1658.2202776178087,3,3,0,1,0,0,0,0,0,0.022222222222222223,2,4.0,(-0.09608446397941992-0.06980944936164778j),4,4,2,0,1465.1583532164707,0,0,0,0,0,1,0,0,0,0,5,2008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
90,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,192.17990943702895,0,1,0,1,0,1325.7816069359953,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6.898648307306074,4,0.02,0.02,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0.0,0,1,0,0,0,0,3,3,0,0,0,0,1,900.0,1,0,0,0,1,0,0,0,0,5,1,0,0,0,0,0,0,1,0,2.0,2618.400832367232,6,6,0,0,0,0,0,0,1,0.008620689655172414,0,0.0,0j,0,0,2,0,0.0,0,0,0,0,0,1,0,0,0,0,7,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,251.18864315095797,0,1,1,0,0,1914.6268954105756,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6.898648307306074,8,0.010416666666666666,0.01639344262295082,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,0,0,0,1,0,0.0,1,0,0,0,0,0,3,3,0,0,1,0,0,438.0,1,0,0,0,1,0,0,0,0,4,0,1,0,0,0,0,0,1,4,1.5,3129.7394285509686,4,3,0,0,0,0,0,1,0,0.016129032258064516,1,9.0,(-0.1985292383934988-0.14423993474539157j),3,3,2,174724,0.0,194,0,0,0,0,1,0,0,0,0,6,2008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
85,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,130.02087373757038,0,1,0,1,0,2382.696811364833,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6.898648307306074,5,0.027777777777777776,0.03333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0.0,0,1,0,0,0,0,4,3,0,1,0,0,0,13900.0,1,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,1,6,2.75,2467.3998232806016,3,3,0,0,1,0,0,0,0,0.027777777777777776,3,4.0,(0.2195290797089267+0j),3,3,2,0,0.0,0,0,0,0,0,1,0,0,0,0,1,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
60,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,177.85804573344834,0,1,0,1,0,1497.6863664420266,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,10.330412131161864,5,0.05555555555555555,0.05555555555555555,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,3,0,1,0,0,0,137.0,0,0,1,0,0,0,4,3,0,0,0,0,1,5243.5,1,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,1,3,3.25,4326.206908075126,3,4,0,1,0,0,0,0,0,0.05555555555555555,1,4.0,(-0.2793385614535083-0.20295134460781275j),3,3,2,54756,610.9402589451771,192,0,0,0,0,1,0,0,0,0,7,2009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.71621039885189,0,1,0,1,0,2253.1003030640845,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6.898648307306074,6,0.02564102564102564,0.02564102564102564,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,3,0,0,0,1,0,0.0,0,1,0,0,0,0,3,3,1,0,0,0,0,3882.0,1,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,1,2,1.75,1211.5446651789025,3,3,0,1,0,0,0,0,0,0.02564102564102564,1,1.0,(0.20110945698955304+0j),3,3,2,0,0.0,0,0,0,0,0,1,0,0,0,0,8,2009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
50,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.85804573344834,0,1,0,1,0,5335.460071110091,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8.585814486631532,8,0.009708737864077669,0.07142857142857142,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,0,0,0,1,0,0.0,1,0,0,0,0,0,3,3,0,0,0,0,1,453.5,1,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,1,4,3.0,6097.00646378024,5,3,0,0,0,0,0,1,0,0.009708737864077669,1,4.0,(-0.4869701084882336-0.353804493684086j),2,3,2,236196,252.98221281347034,0,0,175,0,0,1,0,0,0,0,9,2008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
80,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,192.17990943702895,0,1,0,1,0,1533.9704248226928,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,8.585814486631532,7,0.02857142857142857,0.058823529411764705,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,4,0,1,0,0,0,360.0,0,1,0,0,0,0,3,3,0,0,0,0,1,264.0,1,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,1,3,2.5,4420.817779937032,3,3,0,1,0,0,0,0,0,0.02857142857142857,2,4.0,(-0.04331465225349235-0.03146993694792543j),3,3,2,12769,1000.0,0,0,0,0,0,1,0,0,0,0,8,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
120,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.71621039885189,0,1,0,1,0,827.0178805711214,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8.585814486631532,5,0.125,0.125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,3,0,1,0,0,0,170.0,0,0,1,0,0,0,4,3,1,0,0,0,0,8002.5,1,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,1,0,1.75,1187.9978231807775,1,4,0,1,0,0,0,0,0,0.125,3,4.0,(-0.2945957833792047-0.21403636519604702j),3,3,2,19600,0.0,0,0,0,0,0,1,0,0,0,0,11,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
120,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.02087373757038,0,1,0,1,0,636.334421751438,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,12.125732532083184,5,0.125,0.125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,3,0,1,0,0,0,40.0,0,0,1,0,0,0,4,3,0,1,0,0,0,636.5,1,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,1,3,2.0,2095.6533392739416,2,4,0,1,0,0,0,0,0,0.125,3,4.0,(-0.3569107477640796-0.25931083695279805j),3,3,2,20449,89.44271909999159,0,0,0,0,0,1,0,0,0,0,5,2006,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
75,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.25491158063417,0,1,0,1,0,1208.8548376845986,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,10.330412131161864,5,0.014285714285714285,0.01639344262295082,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,4,0,0,0,1,0,0.0,0,1,0,0,0,0,3,3,0,0,0,0,1,2461.0,1,0,0,0,1,0,0,0,0,4,0,1,0,0,0,0,0,1,8,2.0,4011.1036769720504,4,3,0,0,0,0,0,1,0,0.014285714285714285,1,1.0,(-0.053122556961022166-0.03859579682856982j),3,3,2,0,0.0,0,0,126,0,0,1,0,0,0,0,8,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
80,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,130.02087373757038,0,1,0,1,0,1845.3752778785272,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,8.585814486631532,6,0.02127659574468085,0.02127659574468085,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,4,0,1,0,0,0,115.0,0,1,0,0,0,0,3,3,0,1,0,0,0,3665.5,1,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,1,2,1.5,2079.0323135573644,3,3,0,1,0,0,0,0,0,0.02127659574468085,2,4.0,(0.34270301406048803+0j),3,3,2,32400,0.0,0,0,0,0,0,1,0,0,0,0,8,2009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,257.2291639094973,0,1,0,1,0,2527.3791841629345,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6.898648307306074,4,0.017857142857142856,0.02702702702702703,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,3,0,0,0,1,0,0.0,0,1,0,0,0,0,3,3,0,0,1,0,0,9756.0,1,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,1,4,2.25,2586.3348122593857,3,3,0,1,0,0,0,0,0,0.017857142857142856,1,4.0,(-0.19374133861830248-0.1407613219388841j),3,3,2,0,8546.030189509045,0,0,312,0,0,1,0,0,0,0,7,2006,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,130.02087373757038,0,1,0,1,0,1177.411249110975,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6.898648307306074,8,0.02040816326530612,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,4,0,0,0,1,0,0.0,0,1,0,0,0,0,3,3,0,0,0,0,1,6780.5,1,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,1,0,2.25,1471.9227109205056,3,3,0,0,0,0,0,1,0,0.02040816326530612,1,1.0,(-0.011394875305621515-0.008278861510852113j),3,3,2,0,1060.5960588272992,0,0,0,0,0,1,0,0,0,0,4,2010,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
80,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.02087373757038,0,1,0,1,0,1706.731885192726,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,8.585814486631532,6,0.030303030303030304,0.030303030303030304,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,3,0,0,0,1,0,0.0,0,1,0,0,0,0,4,4,0,1,0,0,0,7800.0,1,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,1,0,1.75,1451.1246812735628,3,3,0,0,0,0,0,1,0,0.03333333333333333,1,4.0,(0.1041914906940458+0j),3,2,2,0,0.0,34,0,0,0,0,1,0,0,0,0,10,2008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
